,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
404,N/A,N/A,pxd,N/A,N/A,N/A,N/A,N/A,31.06,26.80,5.77,2.90,21.58,40.54,8.02,1.5,29.92,25460000000.0,27110000000.0,97.68,38.31,6.29,9.44,6.29,2930000000.0,1.5,1030000000.0,6.38,N/A,2.90,1020000000.0,6.88,2670000000.0,1.49,57.59,170.94,1.5,1.04,92.30,7680000.0,3.80,6.00,7200000.0,N/A
405,N/A,N/A,qcom,N/A,N/A,N/A,N/A,N/A,N/A,14.36,4.25,2.96,29.91,30.47,10.84,1.5,16.09,112120000000.0,94330000000.0,12.52,1.30,3.50,10.06,3.50,15800000000.0,1.5,8060000000.000001,4.73,5.20,7.20,17790000000.0,10.78,0.00,3.55,23.47,67.97,1.5,0.17,80.80,19080000.0,1.60,1.20,16990000.0,N/A
406,N/A,N/A,qdel,N/A,N/A,N/A,N/A,N/A,60.09,N/A,4.99,3.67,3.92,3.13,0.98,1.5,5.24,890500000.0,836830000.0,N/A,N/A,4.63,39.01,4.63,108440000.0,1.5,7070000.0,0.21,524.50,27.30,200900000.0,5.83,147220000.0,7.56,7.12,25.84,1.5,26.89,83.60,6420000.0,30.90,N/A,6320000.0,N/A
407,N/A,N/A,qep,N/A,N/A,N/A,N/A,N/A,54.43,4.98,1.07,0.90,22.97,9.64,2.20,1.5,18.99,3810000000.0,4870000000.0,N/A,1.58,1.43,2.62,1.43,1860000000.0,1.5,409500000.0,4.36,N/A,28.90,1160000000.0,6.61,2220000000.0,1.49,23.23,21.70,1.5,0.88,90.40,9130000.0,3.20,N/A,8210000.000000001,N/A
408,N/A,N/A,r,N/A,N/A,N/A,N/A,N/A,248.01,22.99,0.76,2.76,3.29,8.91,3.94,1.5,126.37,5000000000.0,9460000000.0,13.06,N/A,1.43,5.81,1.43,1380000000.0,1.5,219600000.0,4.11,82.50,2.40,50570000.0,0.95,4510000000.0,0.98,34.30,94.39,1.5,1.90,46.20,1800000.0,4.80,3.40,1860000.0,N/A
409,N/A,N/A,rai,N/A,N/A,N/A,N/A,N/A,112.41,26.72,4.41,8.26,17.35,32.00,11.08,1.5,15.89,38990000000.0,43110000000.0,N/A,N/A,5.09,15.38,5.09,4410000000.0,1.5,1440000000.0,2.75,49.30,4.70,966000000.0,1.82,5080000000.0,0.94,8.51,73.39,1.5,42.69,45.50,17330000.0,6.70,5.60,17560000.0,N/A
410,N/A,N/A,rdc,N/A,N/A,N/A,N/A,N/A,59.84,N/A,1.22,0.48,6.30,21.08,2.93,1.5,14.71,2250000000.0,4720000000.0,7.38,0.34,2.59,6.67,2.59,833040000.0,1.5,118880000.0,0.93,N/A,41.40,339150000.0,2.72,2810000000.0,2.82,37.66,18.07,1.5,6.98,86.90,8050000.000000001,2.60,6.50,7720000.0,N/A
411,N/A,N/A,rf,N/A,N/A,N/A,N/A,N/A,N/A,11.99,2.53,0.80,23.00,31.97,0.96,1.5,3.65,12860000000.0,14510000000.0,10.76,1.38,2.89,N/A,2.89,N/A,1.5,1090000000.0,0.80,7.00,1.80,5320000000.0,3.97,6970000000.0,N/A,11.89,9.58,1.5,0.35,73.20,16780000.0,1.30,1.30,12910000.0,N/A
412,N/A,N/A,rhi,N/A,N/A,N/A,N/A,N/A,0.13,26.44,1.68,8.04,6.52,10.58,19.79,1.5,34.94,7930000000.0,7650000000.0,19.47,1.46,1.63,14.00,1.63,1920000000.0,1.5,305930000.0,2.26,25.70,12.70,287120000.0,2.16,1300000.0,2.12,7.38,59.76,1.5,4.06,92.50,3070000.0,4.20,2.30,2710000.0,N/A
413,N/A,N/A,rht,N/A,N/A,N/A,N/A,N/A,55.53,79.05,8.01,11.21,10.07,13.97,4.52,1.5,9.59,13770000000.0,13230000000.0,34.93,2.71,7.39,40.55,7.39,1300000000.0,1.5,180200000.0,0.95,5.80,15.90,1260000000.0,6.88,715400000.0,1.48,6.73,75.10,1.5,10.93,84.90,7190000.0,7.10,4.60,6570000.0,N/A
414,N/A,N/A,rl,N/A,N/A,N/A,N/A,N/A,16.59,16.55,1.52,2.84,9.62,14.15,10.84,1.5,85.15,11760000000.0,11030000000.0,N/A,N/A,1.45,8.11,1.45,4310000000.0,1.5,731000000.0,8.14,9.30,0.90,1410000000.0,16.11,676000000.0,2.80,46.68,134.67,1.5,1.08,92.40,2440000.0,2.40,4.00,2420000.0,N/A
415,N/A,N/A,rok,N/A,N/A,N/A,N/A,N/A,55.02,18.61,2.32,5.97,12.76,18.13,12.33,1.5,48.13,15280000000.0,14780000000.0,15.89,1.89,2.24,10.99,2.24,2750000000.0,1.5,841800000.0,6.06,8.10,1.10,1910000000.0,14.12,1410000000.0,2.22,18.97,112.80,1.5,0.58,77.20,6500000.0,7.00,4.80,6430000.0,N/A
416,N/A,N/A,rop,N/A,N/A,N/A,N/A,N/A,46.56,26.78,4.80,3.57,18.20,28.24,7.55,1.5,35.53,17200000000.0,18800000000.0,23.07,1.88,5.30,15.68,5.30,2100000000.0,1.5,646030000.0,6.40,12.20,6.40,610430000.0,6.08,2210000000.0,2.41,47.49,171.38,1.5,1.58,95.00,1390000.0,3.90,1.60,1110000.0,N/A
417,N/A,N/A,rost,N/A,N/A,N/A,N/A,N/A,17.48,23.51,1.93,9.34,8.38,13.48,21.63,1.5,53.40,21260000000.0,21260000000.0,N/A,1.75,1.93,12.35,1.93,2870000000.0,1.5,924720000.0,4.42,14.00,10.60,697110000.0,3.36,398380000.0,1.36,11.14,103.92,1.5,2.05,90.90,3010000.0,2.10,1.60,3010000.0,N/A
418,N/A,N/A,rrc,N/A,N/A,N/A,N/A,N/A,88.88,14.17,4.18,2.47,31.06,46.37,7.38,1.5,12.48,8900000000.0,11970000000.0,76.81,13.53,5.86,7.61,5.86,1440000000.0,1.5,623660000.0,3.79,908.30,5.80,448.00,0.00,3070000000.0,0.76,20.89,53.77,1.5,2.42,94.70,17250000.0,6.10,13.10,16070000.0,N/A
419,N/A,N/A,rsg,N/A,N/A,N/A,N/A,N/A,91.14,26.22,1.61,1.82,6.23,14.51,3.98,1.5,24.64,14160000000.0,21150000000.0,N/A,N/A,2.41,9.36,2.41,3160000000.0,1.5,547600000.0,1.53,78.70,3.90,75200000.0,0.21,7060000000.0,0.76,21.96,40.12,1.5,27.80,70.90,6780000.0,4.40,N/A,6370000.0,N/A
420,N/A,N/A,rtn,N/A,N/A,N/A,N/A,N/A,54.83,15.10,1.45,3.47,9.83,13.93,7.38,1.5,74.47,33330000000.0,33939999999.999996,N/A,2.05,1.49,9.59,1.49,5530000000.0,1.5,2140000000.0000002,7.18,N/A,N/A,4720000000.0,15.36,5330000000.0,1.74,31.03,108.46,1.5,0.48,78.30,5740000.0,3.60,1.80,5900000.0,N/A
421,N/A,N/A,s,N/A,N/A,N/A,N/A,N/A,146.96,N/A,0.53,0.85,3.88,9.57,N/A,1.5,8.03,19200000000.0,47950000000.0,N/A,N/A,1.37,5.86,1.37,7110000000.0,1.5,1360000000.0,0.31,N/A,1.80,3710000000.0,0.94,32460000000.0,0.85,5.58,4.85,1.5,80.02,21.60,61990000.0,4.00,1.60,55360000.0,N/A
422,N/A,N/A,sbux,N/A,N/A,N/A,N/A,N/A,33.86,28.62,4.10,12.09,14.76,17.19,16.17,1.5,22.63,70770000000.0,70910000000.0,25.58,1.63,4.17,19.12,4.17,9590000000.0,1.5,2510000000.0,3.30,81.80,13.30,1950000000.0,2.61,2080000000.0,1.28,7.70,94.39,1.5,2.69,73.90,8900000.0,2.60,1.20,9760000.0,N/A
423,N/A,N/A,scg,N/A,N/A,N/A,N/A,N/A,139.44,14.57,1.61,1.59,10.87,20.34,3.93,1.5,34.89,7890000000.0,14810000000.0,14.16,3.48,2.99,10.18,2.99,1620000000.0,1.5,538000000.0,3.79,1.90,8.80,137000000.0,0.96,6950000000.0,0.85,34.95,55.21,1.5,10.00,53.00,5710000.0,4.90,4.40,8340000.0,N/A
424,N/A,N/A,schl,N/A,N/A,N/A,N/A,N/A,9.32,33.25,0.71,1.40,2.15,5.66,4.24,1.5,57.83,1310000000.0,1390000000.0,19.41,2.45,0.74,10.55,0.74,976300000.0,1.5,40500000.0,1.21,N/A,2.30,14600000.0,0.45,85500000.0,1.41,29.00,40.17,1.5,12.75,92.10,2840000.0,35.40,15.80,2780000.0,N/A
425,N/A,N/A,schw,N/A,N/A,N/A,N/A,N/A,16.09,31.59,6.56,3.59,22.07,35.26,0.89,1.5,4.59,39340000000.0,8580000000.0,19.36,1.18,1.43,N/A,1.43,6060000000.0,1.5,1260000000.0,0.95,9.70,6.10,32659999999.999996,24.91,1900000000.0,0.46,8.34,30.01,1.5,13.54,77.80,22740000.0,3.40,2.00,20360000.0,N/A
426,N/A,N/A,sd,N/A,N/A,N/A,N/A,N/A,99.55,4.33,0.54,0.44,16.25,50.80,6.62,1.5,3.25,866800000.0,3860000000.0,N/A,0.30,2.48,2.98,2.48,1110000000.0,1.5,203260000.0,0.42,511.50,25.40,181250000.0,0.38,3200000000.0,1.06,4.07,1.82,1.5,4.30,76.70,65489999.99999999,4.20,16.20,62830000.0,N/A
427,N/A,N/A,se,N/A,N/A,N/A,N/A,N/A,137.75,22.40,4.06,2.94,18.33,32.59,3.56,1.5,8.80,24200000000.0,38660000000.0,26.13,5.91,6.55,14.14,6.55,3110000000.0,1.5,1080000000.0,1.61,33.90,2.20,223000000.0,0.33,14680000000.0,0.61,12.16,36.06,1.5,0.17,68.70,20440000.0,5.60,3.00,20330000.0,N/A
428,N/A,N/A,see,N/A,N/A,N/A,N/A,N/A,379.60,37.58,1.23,8.20,3.33,10.10,5.68,1.5,36.91,9480000000.0,13570000000.0,18.40,1.58,1.75,12.93,1.75,2690000000.0,1.5,256500000.0,1.20,128.80,1.90,322600000.0,1.54,4410000000.0,1.56,5.52,45.09,1.5,10.02,84.50,6570000.0,3.80,3.10,6440000.0,N/A
429,N/A,N/A,sfly,N/A,N/A,N/A,N/A,N/A,44.20,N/A,1.85,2.25,0.85,0.68,0.30,1.5,23.97,1720000000.0,1610000000.0,N/A,N/A,1.75,17.89,1.75,468860000.0,1.5,7860000.0,0.20,128.30,17.70,445410000.0,11.80,334950000.0,2.79,19.99,45.62,1.5,11.85,109.10,4630000.0,6.40,13.50,4610000.0,N/A
430,N/A,N/A,shld,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.14,N/A,5.39,4.59,5.68,1.5,293.49,4400000000.0,7950000000.0,N/A,0.03,0.26,9.26,0.26,7150000000.0,1.5,1680000000.0,15.82,N/A,23.50,250000000.0,2.35,3800000000.0,0.97,8.89,41.28,1.5,27.87,77.20,11210000.0,17.60,79.80,11110000.0,N/A
431,N/A,N/A,shw,N/A,N/A,N/A,N/A,N/A,181.18,32.39,2.42,27.03,7.78,11.54,13.28,1.5,115.70,26790000000.0,28810000000.0,22.03,1.61,2.59,19.43,2.59,5160000000.0,1.5,860990000.0,8.78,14.30,4.60,40730000.0,0.43,1810000000.0,0.96,10.58,284.35,1.5,14.81,76.80,3200000.0,5.90,4.50,3580000.0,N/A
432,N/A,N/A,sial,N/A,N/A,N/A,N/A,N/A,14.22,33.22,5.94,5.26,17.95,25.67,11.17,1.5,23.40,16540000000.0,15970000000.0,29.22,4.16,5.74,18.86,5.74,1420000000.0,1.5,500000000.0,4.17,1.50,3.10,1010000000.0,8.49,445000000.0,4.59,26.30,138.51,1.5,0.22,81.80,1800000.0,2.50,1.70,1890000.0,N/A
433,N/A,N/A,siri,N/A,N/A,N/A,N/A,N/A,343.66,48.94,5.14,16.59,11.80,26.78,8.13,1.5,0.72,21850000000.0,26230000000.0,26.10,1.32,6.27,18.93,6.27,2080000000.0,1.5,493240000.0,0.08,119.50,9.10,147720000.0,0.03,4500000000.0,0.67,0.23,3.92,1.5,57.91,27.40,136420000.0,5.20,4.90,145970000.0,N/A
434,N/A,N/A,sjm,N/A,N/A,N/A,N/A,N/A,41.73,21.31,2.14,2.25,10.10,16.79,6.36,1.5,54.26,11810000000.0,13870000000.0,19.93,3.92,2.53,11.88,2.53,2029999999.9999998,1.5,549800000.0,5.44,3.50,1.70,111700000.0,1.10,2180000000.0,2.13,51.34,116.01,1.5,4.99,68.90,5170000.0,6.50,5.30,5160000.0,N/A
435,N/A,N/A,slb,N/A,N/A,N/A,N/A,N/A,35.14,20.32,2.21,2.84,11.19,19.54,8.85,1.5,37.51,107620000000.0,113490000000.0,22.38,2.38,2.34,8.36,2.34,11180000000.0,1.5,5640000000.0,4.15,81.90,6.20,7500000000.0,5.88,13370000000.0,1.74,29.68,84.39,1.5,0.06,79.50,21500000.0,2.90,1.70,21520000.0,N/A
436,N/A,N/A,slm,N/A,N/A,N/A,N/A,N/A,1.35,22.46,6.11,3.14,29.87,57.22,1.64,1.5,1.53,4000000000.0,1660000000.0,14.74,1.45,2.56,N/A,2.56,N/A,1.5,181290000.0,0.42,67.20,23.10,2360000000.0,5.57,24640000.0,1.17,2.98,9.44,1.5,0.85,100.20,27020000.0,9.70,6.40,26890000.0,N/A
437,N/A,N/A,sna,N/A,N/A,N/A,N/A,N/A,41.31,20.70,2.45,3.88,12.08,19.79,10.26,1.5,60.11,8590000000.0,9380000000.0,N/A,N/A,2.69,12.39,2.69,1730000000.0,1.5,421900000.0,7.14,23.00,8.50,132800000.00000001,2.29,919300000.0,2.59,37.99,147.80,1.5,0.75,85.70,746.81,2.30,1.30,754.21,N/A
438,N/A,N/A,sndk,N/A,N/A,N/A,N/A,N/A,31.71,15.26,2.09,2.15,15.20,24.04,9.59,1.5,29.76,13750000000.0,13560000000.0,12.00,0.87,2.05,6.24,2.05,3070000000.0,1.5,1010000000.0,4.23,40.20,0.40,2260000000.0,10.63,2069999999.9999998,1.81,30.26,64.57,1.5,0.25,96.10,16320000.0,4.30,N/A,15600000.0,N/A
439,N/A,N/A,sne,N/A,N/A,N/A,N/A,N/A,34.11,N/A,0.47,1.53,1.94,1.82,0.58,1.5,62.64,32080000000.0,35440000000.0,N/A,N/A,0.52,8.63,0.52,17590000000.0,1.5,1310000000.0,1.21,241.00,6.50,5380000000.0,4.67,8750000000.0,0.93,17.84,27.85,1.5,N/A,N/A,4940000.0,2.90,N/A,4960000.0,N/A
440,N/A,N/A,sni,N/A,N/A,N/A,N/A,N/A,133.61,18.13,3.39,6.57,20.46,39.24,14.36,1.5,18.86,9140000000.0,10640000000.0,14.34,1.59,3.99,9.06,3.99,1890000000.0,1.5,545280000.0,3.83,21.50,2.30,878160000.0,6.67,2380000000.0,1.85,10.47,69.42,1.5,23.69,72.10,9430000.0,9.90,N/A,8940000.0,N/A
441,N/A,N/A,so,N/A,N/A,N/A,N/A,N/A,117.16,20.48,2.20,2.03,10.63,19.72,3.36,1.5,20.58,40620000000.0,65980000000.00001,15.24,N/A,3.57,11.12,3.57,7440000000.0,1.5,1960000000.0,2.18,31.60,2.30,717000000.0,0.79,25000000000.0,0.71,21.98,44.64,1.5,0.03,50.70,23920000.0,3.90,2.70,23500000.0,N/A
442,N/A,N/A,spg,N/A,N/A,N/A,N/A,N/A,348.92,44.09,12.63,12.19,28.92,48.97,4.74,1.5,15.68,61960000000.0,82950000000.0,18.74,2.66,17.03,22.60,17.03,3990000000.0,1.5,1380000000.0,4.52,6.10,3.70,612280000.0,1.97,20860000000.0,0.43,16.25,199.36,1.5,0.81,97.90,4059999.9999999995,2.80,1.50,3740000.0,N/A
443,N/A,N/A,spls,N/A,N/A,N/A,N/A,N/A,21.00,77.29,0.47,1.98,0.60,4.26,5.58,1.5,35.10,10400000000.0,10880000000.0,N/A,9.70,0.48,7.69,0.48,5800000000.0,1.5,134530000.0,0.21,N/A,3.70,627170000.0,0.98,1120000000.0,1.57,8.29,16.23,1.5,0.75,104.30,31540000.0,3.40,4.90,31530000.0,N/A
444,N/A,N/A,srcl,N/A,N/A,N/A,N/A,N/A,86.54,36.98,4.61,6.22,12.77,23.96,9.23,1.5,30.09,11900000000.0,13540000000.0,26.64,2.01,5.30,18.88,5.30,1090000000.0,1.5,326460000.0,3.79,5.60,19.20,22620000.0,0.27,1660000000.0,1.26,22.33,140.14,1.5,2.11,89.20,2950000.0,6.80,3.50,2880000.0,N/A
445,N/A,N/A,sre,N/A,N/A,N/A,N/A,N/A,118.75,23.75,2.45,2.39,10.52,16.15,2.89,1.5,44.88,27090000000.0,40870000000.0,20.87,2.60,3.70,13.91,3.70,3350000000.0,1.5,1160000000.0,4.63,5.30,1.60,588000000.0,2.39,14370000000.0,0.83,45.98,109.97,1.5,5.73,71.10,2420000.0,2.00,N/A,2100000.0,N/A
446,N/A,N/A,sti,N/A,N/A,N/A,N/A,N/A,N/A,12.81,2.76,0.98,22.99,34.47,0.98,1.5,14.63,21580000000.0,31620000000.0,11.65,2.19,4.10,N/A,4.10,N/A,1.5,1720000000.0,3.23,7.50,0.30,13130000000.0,25.17,22670000000.0,N/A,41.55,41.37,1.5,0.17,81.60,9230000.0,3.20,1.80,8180000.0,N/A
447,N/A,N/A,stj,N/A,N/A,N/A,N/A,N/A,91.09,18.88,3.27,4.46,17.82,25.79,8.86,1.5,19.73,18380000000.0,20770000000.0,15.09,1.76,3.69,11.80,3.69,3970000000.0,1.5,1000000000.0,3.46,99.20,1.20,1470000000.0,5.23,3870000000.0,1.47,14.65,65.33,1.5,2.37,83.40,6270000.0,4.00,2.60,6640000.0,N/A
448,N/A,N/A,stt,N/A,N/A,N/A,N/A,N/A,N/A,16.19,2.94,1.56,19.81,30.38,0.79,1.5,24.24,30500000000.0,39970000000.0,12.58,1.53,3.89,N/A,3.89,N/A,1.5,1970000000.0,4.57,11.00,6.80,106630000000.0,258.63,36160000000.0,N/A,46.99,73.97,1.5,0.54,88.00,6730000.0,2.20,N/A,7750000.0,N/A
449,N/A,N/A,stx,N/A,N/A,N/A,N/A,N/A,105.87,8.70,1.20,4.58,14.30,12.48,11.23,1.5,43.39,17220000000.0,17850000000.0,9.91,1.75,1.26,6.82,1.26,3850000000.0,1.5,2029999999.9999998,6.03,118.00,4.80,3300000000.0,10.06,3930000000.0,2.35,11.30,52.45,1.5,4.79,87.00,22460000.0,6.40,6.90,17680000.0,N/A
450,N/A,N/A,stz,N/A,N/A,N/A,N/A,N/A,130.37,30.24,3.77,3.99,13.11,25.98,6.61,1.5,31.10,22780000000.0,30060000000.0,24.28,1.83,5.04,17.22,5.04,1990000000.0,1.5,781900000.0,3.89,5.30,6.80,71400000.0,0.37,7350000000.0,2.43,29.14,117.75,1.5,5.04,87.10,2790000.0,3.10,1.80,2530000.0,N/A
451,N/A,N/A,swk,N/A,N/A,N/A,N/A,N/A,59.92,20.06,1.33,2.33,6.71,12.14,5.32,1.5,72.64,15050000000.0,18440000000.0,14.49,1.62,1.63,10.11,1.63,N/A,1.5,857200000.0,4.77,N/A,N/A,509800000.0,3.24,3900000000.0,1.39,40.92,95.61,1.5,0.82,84.50,3460000.0,3.70,2.30,3780000.0,N/A
452,N/A,N/A,swn,N/A,N/A,N/A,N/A,N/A,149.55,9.18,1.99,1.73,22.88,37.64,8.27,1.5,11.49,8460000000.000001,15380000000.0,17.29,3.71,3.81,6.25,3.81,3610000000.0,1.5,924000000.0,2.62,115.20,6.10,53000000.0,0.15,6970000000.0,0.21,13.24,24.04,1.5,6.11,85.90,45040000.0,5.10,14.40,45330000.0,N/A
453,N/A,N/A,syk,N/A,N/A,N/A,N/A,N/A,46.22,68.00,3.57,4.01,5.32,23.01,8.32,1.5,25.56,34510000000.0,33479999999.999996,16.63,2.14,3.46,12.86,3.46,6380000000.0,1.5,515000000.0,1.34,32.60,6.10,5000000000.0,13.20,3970000000.0,2.17,22.74,91.12,1.5,13.27,72.00,3370000.0,2.60,1.00,3720000.0,N/A
454,N/A,N/A,symc,N/A,N/A,N/A,N/A,N/A,35.45,17.71,2.41,2.69,13.89,22.25,6.98,1.5,9.58,16070000000.0,14430000000.0,N/A,N/A,2.18,7.51,2.18,5530000000.0,1.5,919000000.0,1.33,21.60,3.90,3740000000.0,5.48,2100000000.0,1.24,8.66,23.55,1.5,0.25,92.30,11530000.0,3.10,1.90,9930000.0,N/A
455,N/A,N/A,syy,N/A,N/A,N/A,N/A,N/A,142.00,25.61,0.46,4.15,1.81,3.75,7.27,1.5,81.82,22300000000.0,25020000000.0,N/A,N/A,0.52,10.50,0.52,8180000000.0,1.5,871900000.0,1.47,25.10,7.60,4910000000.0,8.29,7640000000.0,2.67,9.04,37.64,1.5,0.24,79.50,35850000.0,7.90,6.10,37120000.0,N/A
456,N/A,N/A,t,N/A,N/A,N/A,N/A,N/A,96.30,27.72,1.29,1.98,4.70,10.47,3.04,1.5,25.45,171950000000.0,245060000000.0,12.79,2.81,1.85,8.00,1.85,71840000000.0,1.5,6220000000.0,1.20,N/A,3.80,10600000000.0,2.04,83710000000.0,0.86,16.65,33.13,1.5,0.05,62.70,317990000.0,14.10,6.10,316560000.0,N/A
457,N/A,N/A,tap,N/A,N/A,N/A,N/A,N/A,40.57,27.29,3.29,1.76,12.40,11.91,2.09,1.5,22.43,13820000000.0,16399999999.999998,18.21,5.98,3.96,20.55,3.96,1650000000.0,1.5,513500000.0,2.76,31.40,5.30,624600000.0,3.41,3200000000.0,0.68,42.39,75.40,1.5,18.97,7.40,2590000.0,1.90,N/A,2660000.0,N/A
458,N/A,N/A,tdc,N/A,N/A,N/A,N/A,N/A,27.42,18.87,2.35,3.81,13.43,18.41,10.10,1.5,17.59,6420000000.0,6050000000.0,15.16,2.28,2.22,10.07,2.22,1480000000.0,1.5,367000000.0,2.33,5.40,1.00,834000000.0,5.71,468000000.0,1.58,11.54,43.97,1.5,0.46,103.40,23210000.0,15.10,15.80,25120000.0,N/A
459,N/A,N/A,te,N/A,N/A,N/A,N/A,N/A,146.33,33.86,1.79,1.78,5.08,19.69,3.91,1.5,11.50,4630000000.0,8369999999.999999,16.50,1.92,3.26,9.88,3.26,1020000000.0,1.5,205700000.0,0.58,74.30,23.70,25400000.0,0.11,3770000000.0,0.69,10.96,19.64,1.5,1.14,55.30,7250000.0,3.60,3.10,7600000.0,N/A
460,N/A,N/A,teg,N/A,N/A,N/A,N/A,N/A,101.44,21.15,1.39,1.75,6.68,10.30,2.37,1.5,51.67,5770000000.0,9200000000.0,N/A,N/A,2.22,12.88,2.22,N/A,1.5,275100000.0,3.43,N/A,N/A,18000000.0,0.23,3400000000.0,0.98,41.49,72.57,1.5,0.97,54.40,1020000.0,2.90,N/A,1300000.0,N/A
461,N/A,N/A,tel,N/A,N/A,N/A,N/A,N/A,46.05,15.48,2.05,3.16,13.52,15.71,7.15,1.5,34.36,28710000000.0,32060000000.000004,15.33,1.12,2.28,11.25,2.28,4690000000.0,1.5,1910000000.0,4.57,33.70,4.20,868000000.0,2.14,4219999999.9999995,1.56,22.52,70.67,1.5,0.20,92.10,2580000.0,1.60,0.60,1330000.0,N/A
462,N/A,N/A,ter,N/A,N/A,N/A,N/A,N/A,N/A,50.97,2.48,1.95,4.93,12.34,4.92,1.5,8.12,4110000000.0000005,3280000000.0,N/A,N/A,1.99,9.22,1.99,878810000.0,1.5,81270000.0,0.37,N/A,13.30,828040000.0,3.80,0.00,4.25,9.60,18.86,1.5,0.58,111.30,6290000.0,4.50,3.30,6730000.0,N/A
463,N/A,N/A,tgt,N/A,N/A,N/A,N/A,N/A,91.42,N/A,0.73,3.75,2.25,6.33,6.69,1.5,114.41,53050000000.0,63640000000.0,N/A,N/A,0.88,9.46,0.88,21340000000.0,1.5,2450000000.0,2.55,N/A,N/A,2210000000.0,3.44,12800000000.0,1.20,21.86,82.67,1.5,0.17,85.40,16920000.0,3.10,2.70,16810000.0,N/A
464,N/A,N/A,thc,N/A,N/A,N/A,N/A,N/A,995.53,406.28,0.29,7.37,0.07,6.64,3.99,1.5,169.89,4840000000.0,16460000000.0,18.41,2.45,0.99,8.43,0.99,13980000000.0,1.5,34000000.0,0.12,N/A,15.00,193000000.0,1.96,11810000000.0,1.32,6.62,49.16,1.5,1.22,102.50,8820000.0,4.80,10.50,8430000.0,N/A
465,N/A,N/A,tif,N/A,N/A,N/A,N/A,N/A,39.17,23.27,2.62,3.93,11.39,20.98,11.22,1.5,32.89,11210000000.0,11600000000.0,18.16,1.81,2.73,10.68,2.73,2540000000.0,1.5,484180000.0,3.73,N/A,1.00,731460000.0,5.66,1120000000.0,5.49,21.92,86.81,1.5,13.22,79.50,3410000.0,2.20,3.10,3390000.0,N/A
466,N/A,N/A,tjx,N/A,N/A,N/A,N/A,N/A,39.51,22.01,1.65,11.25,7.62,12.40,21.14,1.5,41.98,48240000000.0,46290000000.0,18.63,1.99,1.59,11.03,1.59,7820000000.0,1.5,2220000000.0,3.15,11.30,6.30,2780000000.0,4.06,1680000000.0,1.71,6.13,69.32,1.5,0.65,91.90,5590000.0,1.60,0.90,4260000.0,N/A
467,N/A,N/A,tm,N/A,N/A,N/A,N/A,N/A,112.39,13.06,0.99,1.61,7.58,9.56,3.66,1.5,140.48,220220000000.0,342750000000.0,15.88,N/A,1.54,10.54,1.54,47490000000.0,1.5,16860000000.0,10.72,14.20,8.90,37820000000.0,24.05,160350000000.0,1.06,85.90,140.02,1.5,N/A,N/A,889.49,3.50,N/A,886.15,N/A
468,N/A,N/A,tmk,N/A,N/A,N/A,N/A,N/A,26.20,13.47,1.76,1.50,13.70,21.62,2.79,1.5,30.33,7000000000.0,8150000000.0,N/A,N/A,2.06,9.43,2.06,1750000000.0,1.5,542940000.0,4.09,2.80,7.00,81900000.0,0.64,1230000000.0,0.36,36.72,55.11,1.5,1.84,76.50,2900000.0,4.40,2.30,2490000.0,N/A
469,N/A,N/A,tmo,N/A,N/A,N/A,N/A,N/A,70.90,28.28,3.10,2.57,11.22,13.53,3.82,1.5,42.42,52820000000.0,66030000000.0,16.23,1.79,3.91,16.64,3.91,7490000000.0,1.5,1900000000.0,4.71,75.70,29.60,1350000000.0,3.41,14570000000.0,1.22,51.31,133.11,1.5,0.15,92.20,3180000.0,2.20,0.80,2850000.0,N/A
470,N/A,N/A,trip,N/A,N/A,N/A,N/A,N/A,30.04,53.23,9.45,10.46,18.14,27.61,12.53,1.5,8.73,11790000000.0,11570000000.0,28.35,1.52,9.28,30.85,9.28,1210000000.0,1.5,226000000.0,1.55,80.00,35.20,563000000.0,3.94,338000000.0,1.96,7.87,82.50,1.5,14.55,93.40,11310000.0,4.50,13.60,12750000.0,N/A
471,N/A,N/A,trow,N/A,N/A,N/A,N/A,N/A,N/A,18.01,5.34,3.95,30.88,47.49,22.14,1.5,15.34,21370000000.0,19780000000.0,15.23,1.24,4.97,9.88,4.97,3980000000.0,1.5,1220000000.0,4.55,9.80,10.00,1590000000.0,6.08,0.00,8.39,20.66,81.96,1.5,3.17,70.20,8289999.999999999,6.90,3.30,7830000.0,N/A
472,N/A,N/A,trv,N/A,N/A,N/A,N/A,N/A,25.56,10.07,1.27,1.39,13.59,20.09,3.30,1.5,80.17,34620000000.0,36340000000.0,11.16,2.06,1.34,5.75,1.34,13290000000.0,1.5,3660000000.0,10.70,5.10,0.70,4740000000.0,14.74,6350000000.0,0.40,77.08,107.74,1.5,0.31,85.50,9980000.0,5.20,2.90,9320000.0,N/A
